created_at,text,user,retweet_count,favorite_count,followers,is_verified,clean_text,sentiment
Wed Apr 24 20:10:57 +0000 2024,"BREAKING,BLACKROCK, HSBC, CITIBANK, ALL RIPPLE PARTNERS WITH CRYPTO COINS!!",CryptoHulk19,86,335,52592,False,"BREAKING,BLACKROCK, HSBC, CITIBANK, ALL RIPPLE PARTNERS WITH CRYPTO COINS!!",Positive
Wed Apr 24 20:08:20 +0000 2024,98% WORLD BANKS HAVE CBDCS BEING MADEYOU WILL USE THEM OR STARVE!!,CryptoHulk19,57,212,52592,False,98% WORLD BANKS HAVE CBDCS BEING MADEYOU WILL USE THEM OR STARVE!!,Negative
Wed Apr 24 20:04:26 +0000 2024,VENEZUELA (WANNA BE BRICS) TELLS USA TO FU-K OFF AND WILL SELL OIL FOR CRYPTO!,CryptoHulk19,36,175,52592,False,VENEZUELA (WANNA BE BRICS) TELLS USA TO FU-K OFF AND WILL SELL OIL FOR CRYPTO!,Positive
Wed Apr 24 20:03:49 +0000 2024,BUSTEDCRYPTO HULK CALLS OUT FAKE CRYPTO INFLUENCERS!!,CryptoHulk19,14,105,52592,False,BUSTEDCRYPTO HULK CALLS OUT FAKE CRYPTO INFLUENCERS!!,Negative
Wed Apr 24 18:24:05 +0000 2024,$10 per $XRP could be closer than ever as CEO sees multi trillion Dollar Market boost. Crazy times ahead,JayXRP2,7,59,12807,False,$10 per $XRP could be closer than ever as CEO sees multi trillion Dollar Market boost. Crazy times ahead,Positive
Wed Apr 24 17:46:52 +0000 2024,Would you believe if announced that $XRP was chosen as a reserve currency ?,niroshan682,1,25,3516,False,Would you believe if announced that $XRP was chosen as a reserve currency ?,Positive
Wed Apr 24 17:27:13 +0000 2024,"So bullish on () and () given they met at a roundtable meeting with Nellie Yang, Under Secretary for Domestic finance, Reps from the US Treasury, and others yesterday! Making big moves! Lets go!",thejnelsonway,12,47,3264,False,"So bullish on () and () given they met at a roundtable meeting with Nellie Yang, Under Secretary for Domestic finance, Reps from the US Treasury, and others yesterday! Making big moves! Lets go!",Positive
Wed Apr 24 16:51:52 +0000 2024,"dumping is an old, boring canard. The real question is why haven't VC's aped into the ? My assumption is their absence is a result of perceptions the network is proprietary. (Or an indictment about other opportunities..)",WKahneman,62,434,80310,False,"dumping is an old, boring canard. The real question is why haven't VC's aped into the ? My assumption is their absence is a result of perceptions the network is proprietary. (Or an indictment about other opportunities..)",Neutral
Wed Apr 24 16:42:59 +0000 2024,ENTRY PONT : 0.2762 $ TAKE PROFT : $ STOPLOSS : $ SHORT PROCESS LEVER 20 ROBOT LEMDR...,Kriptopratic,1,10,43807,False,ENTRY PONT : 0.2762 $ TAKE PROFT : $ STOPLOSS : $ SHORT PROCESS LEVER 20 ROBOT LEMDR...,Neutral
Wed Apr 24 16:07:36 +0000 2024,"100,000,000 (52,815,512 USD) transferred from to unknown wallet",whale_alert,50,392,2757601,False,"100,000,000 (52,815,512 USD) transferred from to unknown wallet",Neutral
Wed Apr 24 15:22:00 +0000 2024,Ripple News - XRP PARTNER EXPANDS TO 30 DIFFERENT CURRENCIES! BLACKROCK + HBAR BOOM VIDEO BELOW,RipBullWinkle,20,47,117422,False,Ripple News - XRP PARTNER EXPANDS TO 30 DIFFERENT CURRENCIES! BLACKROCK + HBAR BOOM VIDEO BELOW,Positive
Wed Apr 24 15:18:07 +0000 2024,Smarter Faster Payments show floor with next to the Federal Reserve + so many other Ripple Payment Partners and clients! ACI Worldwide/CGI/ECS Fin/Federal Reserve Financial Services/Finastra/FIS/Nium/U.S. Faster Payments Council/Volante Technologies,ChadSteingraber,84,313,52789,False,Smarter Faster Payments show floor with next to the Federal Reserve + so many other Ripple Payment Partners and clients! ACI Worldwide/CGI/ECS Fin/Federal Reserve Financial Services/Finastra/FIS/Nium/U.S. Faster Payments Council/Volante Technologies,Positive
Wed Apr 24 15:18:06 +0000 2024,"XRP whales transfer over $20 million in $XRP to mysterious wallets, fueling debate and speculation in the community",Utoday_en,2,17,95209,False,"XRP whales transfer over $20 million in $XRP to mysterious wallets, fueling debate and speculation in the community",Neutral
Wed Apr 24 13:48:22 +0000 2024,XRP/RIPPLE is going to Shock the Financial System!,Coachjv_,93,458,195098,False,XRP/RIPPLE is going to Shock the Financial System!,Positive
Wed Apr 24 13:09:00 +0000 2024,SAY WHAT?I Love 's counter proposal of $10M vs the ridiculous ask of $2B from the How does the ask for $2B in damages when there wasn't a SINGLE INVESTOR harmed by Ripples action? were harmed when the SEC launched the frivulous lawsuit!,johnnykrypto00,0,18,15170,False,SAY WHAT?I Love 's counter proposal of $10M vs the ridiculous ask of $2B from the How does the ask for $2B in damages when there wasn't a SINGLE INVESTOR harmed by Ripples action? were harmed when the SEC launched the frivulous lawsuit!,Positive
Wed Apr 24 13:03:17 +0000 2024,Due to last years court ruling has switched all U.S. ODL clients from to .,XRPXLMVERSE,17,48,10441,False,Due to last years court ruling has switched all U.S. ODL clients from to .,Neutral
Wed Apr 24 13:00:08 +0000 2024,Massive Opportunity in the Crypto Market Watch Live M-F 11am EDT @,AbsGMCrypto,1,12,61292,False,Massive Opportunity in the Crypto Market Watch Live M-F 11am EDT @,Positive
Wed Apr 24 12:28:18 +0000 2024,"JUST IN: vs. SEC Case As of April 24, 2024: $10 Million Penalty!",_Crypto_Barbie,111,587,102383,False,"JUST IN: vs. SEC Case As of April 24, 2024: $10 Million Penalty!",Negative
Wed Apr 24 12:24:00 +0000 2024,Ripple News - XRP PARTNER EXPANDS TO 30 DIFFERENT CURRENCIES! BLACKROCK + HBAR BOOM VIDEO BELOW,RipBullWinkle,6,44,117422,False,Ripple News - XRP PARTNER EXPANDS TO 30 DIFFERENT CURRENCIES! BLACKROCK + HBAR BOOM VIDEO BELOW,Positive
Wed Apr 24 12:12:30 +0000 2024,The Future for Gary Gensler is not looking too Bright  FULL EPISODE,paulbarrontv,21,89,96180,False,The Future for Gary Gensler is not looking too Bright FULL EPISODE,Negative
Wed Apr 24 12:01:02 +0000 2024,If we take a look at the 2018 $XRP fundamentals (and compare them/adjust them for 2024) I think it's possible that could see an $9.26/.,WorkingMoneyCH,25,122,44214,False,If we take a look at the 2018 $XRP fundamentals (and compare them/adjust them for 2024) I think it's possible that could see an $9.26/.,Positive
Wed Apr 24 11:52:00 +0000 2024,"Ripple fights back! Opposing SEC's $2 billion fine proposal, Ripple Labs stands firm, advocating for a penalty of no more than $10 million. The battle for regulatory clarity continues!",CollinBrownXRP,18,59,11096,False,"Ripple fights back! Opposing SEC's $2 billion fine proposal, Ripple Labs stands firm, advocating for a penalty of no more than $10 million. The battle for regulatory clarity continues!",Positive
Wed Apr 24 11:23:06 +0000 2024,Ripple CTO David Schwartz shares true story about Ripple shares $xrp,Utoday_en,1,7,95209,False,Ripple CTO David Schwartz shares true story about Ripple shares $xrp,Positive
Wed Apr 24 10:21:47 +0000 2024,"Meet , a popular maxi that has been attacking $XRP and making fun of the . Behind the scenes, Mr. Moss is on the boarder of directors of the Bitcoin Opportunity Fund, one of Angel Investors. Never trust a word of what they say",edward_farina,49,180,161067,False,"Meet , a popular maxi that has been attacking $XRP and making fun of the . Behind the scenes, Mr. Moss is on the boarder of directors of the Bitcoin Opportunity Fund, one of Angel Investors. Never trust a word of what they say",Negative
Wed Apr 24 09:56:04 +0000 2024,Thanks for sharing the news about Ripple potentially using a stablecoin for their US ODL customers instead of XRP.,Brett_Crypto_X,2,21,92221,,Thanks for sharing the news about Ripple potentially using a stablecoin for their US ODL customers instead of XRP.,Neutral
Wed Apr 24 08:20:56 +0000 2024,has filed its opposition to the request by the for the company to pay $2 billion in fines in the $XRP case.,BTCTN,35,115,3159110,,has filed its opposition to the request by the for the company to pay $2 billion in fines in the $XRP case.,Negative
Wed Apr 24 07:24:11 +0000 2024,vs 10 Million Dollars Penalty. Settlement Soon,UniverseTwenty,52,302,119998,,vs 10 Million Dollars Penalty. Settlement Soon,Neutral
Wed Apr 24 07:05:38 +0000 2024,"to Use Stablecoin for US ODL Customers, Not via Crypto Basic",xrp334,30,168,59161,,"to Use Stablecoin for US ODL Customers, Not via Crypto Basic",Neutral
Wed Apr 24 06:39:09 +0000 2024,"BREAKING vs SEC Case As of April 24, 2024: $10 Million Penalty",Bitforcoinz,80,456,76864,,"BREAKING vs SEC Case As of April 24, 2024: $10 Million Penalty",Negative
Wed Apr 24 05:44:54 +0000 2024,"user Travelex initiated a new service in HK, Click-and-Collect for preordering local cash, ""reserving more than 30 currencies, including the USD, GBP, JPY and THB."" Travelex bank uses ODL in Brazil.",WKahneman,59,269,80313,,"user Travelex initiated a new service in HK, Click-and-Collect for preordering local cash, ""reserving more than 30 currencies, including the USD, GBP, JPY and THB."" Travelex bank uses ODL in Brazil.",Positive
Wed Apr 24 05:41:37 +0000 2024,$BEAR has been listed on  ,BearXRPL,17,39,9119,,$BEAR has been listed on,Neutral
Wed Apr 24 03:26:12 +0000 2024,"CONSPIRACY SHOW OPEN TO EVERYONE. RIPPLE XRP, MASTERCARD, PHILIPPINES, and FAKE BANKS!",CryptoHulk19,26,177,52593,,"CONSPIRACY SHOW OPEN TO EVERYONE. RIPPLE XRP, MASTERCARD, PHILIPPINES, and FAKE BANKS!",Negative
Tue Apr 23 23:54:54 +0000 2024,"BLACKROCK TOKENIZES ON HEDERA HBAR, SEC SUED AGAIN, RIPPLE XRP CASE NEWS, &amp; BRICS STABLECOIN! WATCH",ThinkingCrypto1,35,147,134267,,"BLACKROCK TOKENIZES ON HEDERA HBAR, SEC SUED AGAIN, RIPPLE XRP CASE NEWS, &amp; BRICS STABLECOIN! WATCH",Neutral
Tue Apr 23 23:51:46 +0000 2024,An interesting implication of 's stablecoin use highlights the role of centralization in the financial system - it's desired by the incumbents and regulators.,WKahneman,13,125,80313,,An interesting implication of 's stablecoin use highlights the role of centralization in the financial system - it's desired by the incumbents and regulators.,Neutral
Tue Apr 23 23:38:23 +0000 2024,EXPOSEDTWITTER X TO BECOME A BANK?? RIPPLE XRP PARTNER SJINCE 2014. This All Planned.,CryptoHulk19,201,729,52593,False,EXPOSEDTWITTER X TO BECOME A BANK?? RIPPLE XRP PARTNER SJINCE 2014. This All Planned.,Positive
Tue Apr 23 23:36:32 +0000 2024,EXPOSEDAPPLE PAY IS BECAUSE SECRET RIPPLE XRP PARTNERSHIP.,CryptoHulk19,70,321,52593,False,EXPOSEDAPPLE PAY IS BECAUSE SECRET RIPPLE XRP PARTNERSHIP.,Positive
Tue Apr 23 23:35:03 +0000 2024,EXPOSEDVISA CRYPTO CROSS BORDER STORY KILLEDWATCH THE EVIDENCE.,CryptoHulk19,32,169,52593,False,EXPOSEDVISA CRYPTO CROSS BORDER STORY KILLEDWATCH THE EVIDENCE.,Negative
Tue Apr 23 23:31:47 +0000 2024,BREAKINGBIGGEST BANK GLOBALLY JOINS CRYPTO PARTNERSHIP!!,CryptoHulk19,101,459,52593,False,BREAKINGBIGGEST BANK GLOBALLY JOINS CRYPTO PARTNERSHIP!!,Positive
Tue Apr 23 23:20:52 +0000 2024,Asks Court to Reject 's $2 Billion Penalty Request in $XRP Case,BTCTN,22,66,3159110,False,Asks Court to Reject 's $2 Billion Penalty Request in $XRP Case,Neutral
Tue Apr 23 22:48:22 +0000 2024," How is it ""being used"" if it was known all along? If you have been used, then you were depending on for profits.",WKahneman,0,18,80313,False,"How is it ""being used"" if it was known all along? If you have been used, then you were depending on for profits.",Negative
Tue Apr 23 22:01:21 +0000 2024,Just imagine if did this on good news and didnt have their programmatic fingers on the sell button. LFG !!!,MicahPW20,25,246,10418,False,Just imagine if did this on good news and didnt have their programmatic fingers on the sell button. LFG !!!,Positive
Tue Apr 23 20:27:59 +0000 2024,LETS GOOOOOOOOOOOOOOOO!!!! Files New Motions Challenging SECs Last-Minute Expert Testimony,Bitforcoinz,22,119,76864,False,LETS GOOOOOOOOOOOOOOOO!!!! Files New Motions Challenging SECs Last-Minute Expert Testimony,Positive
Tue Apr 23 19:49:25 +0000 2024,"Says $10M Penalty Enough, Rejects SECs Ask of $1.95B Fine in Final Judgment What do you expect?",JayXRP2,30,258,12805,False,"Says $10M Penalty Enough, Rejects SECs Ask of $1.95B Fine in Final Judgment What do you expect?",Neutral
Tue Apr 23 19:44:48 +0000 2024,"chads want something with brains behind it like Schwartz? check Sompolinsky, the founder &amp; $kas ghostDAG author feature in the $XRP Whitepaper (highlighted) Even $eth base consensus on their OLD work $xlm $neo $rndr $rune $agix $qnt $vet $sei $matic $sui $tia",plzsats,2,12,6351,False,"chads want something with brains behind it like Schwartz? check Sompolinsky, the founder &amp; $kas ghostDAG author feature in the $XRP Whitepaper (highlighted) Even $eth base consensus on their OLD work $xlm $neo $rndr $rune $agix $qnt $vet $sei $matic $sui $tia",Positive
Tue Apr 23 19:19:29 +0000 2024,Chief Legal Officer firmly opposes SEC's demand for $2 billion penalty,XRPcryptowolf,29,124,403429,False,Chief Legal Officer firmly opposes SEC's demand for $2 billion penalty,Positive
Tue Apr 23 19:09:20 +0000 2024,JUST POSTED: Switzerland Central Bank to consider the use of XRP for Bank Payments CryptoAlert Your Trusted Crypto News Outlet. ----------------,MyCryptoAlert,54,181,8922,False,JUST POSTED: Switzerland Central Bank to consider the use of XRP for Bank Payments CryptoAlert Your Trusted Crypto News Outlet. ----------------,Positive
Tue Apr 23 19:02:43 +0000 2024,"CEO Brad Garlinghouse Speaks Out, Addresses Major Lawsuit Filing",XRPcryptowolf,20,74,403429,False,"CEO Brad Garlinghouse Speaks Out, Addresses Major Lawsuit Filing",Neutral
Tue Apr 23 18:48:17 +0000 2024,BREAKING: SEC OFFERS SETTLEMENT WITH CEO - $195.32 AN $XRP!!,CryptoGeekNews,123,601,86938,False,BREAKING: SEC OFFERS SETTLEMENT WITH CEO - $195.32 AN $XRP!!,Positive
Tue Apr 23 17:37:48 +0000 2024,Those who choose to invest in ( $XRP ) instead of ( $TEL ) should conduct more thorough research with some urgency,Leo85Bueno,2,9,236,False,Those who choose to invest in ( $XRP ) instead of ( $TEL ) should conduct more thorough research with some urgency,Negative
Tue Apr 23 17:21:25 +0000 2024,Ripple responds to SEC and prepares to fire up US ODL,ZachRector7,100,715,77395,False,Ripple responds to SEC and prepares to fire up US ODL,Positive
Tue Apr 23 17:10:29 +0000 2024,wants a fine of $2 Billion offers a fine of $10 Mio I'm curious what Judge Torres orders,JayXRP2,4,28,12807,False,wants a fine of $2 Billion offers a fine of $10 Mio I'm curious what Judge Torres orders,Neutral
Tue Apr 23 17:00:59 +0000 2024,BREAKING: Switzerland: Central Bank Considering the use of $XRP as a Cross-Border Asset to Facilitate Payments!!,CryptoGeekNews,193,837,86950,False,BREAKING: Switzerland: Central Bank Considering the use of $XRP as a Cross-Border Asset to Facilitate Payments!!,Positive
Tue Apr 23 16:44:58 +0000 2024,"This is huuuge has filed a rebuttal against the 's demand for a $2 billion penalty, denouncing it as an ""ongoing intimidation"" tactic.",PawelSynapse,10,61,150841,False,"This is huuuge has filed a rebuttal against the 's demand for a $2 billion penalty, denouncing it as an ""ongoing intimidation"" tactic.",Negative
Tue Apr 23 15:50:16 +0000 2024,NEW: vs Attorney for Ripple files several exhibits in support of Ripples opposition to the SECs motion for remedies and entry of final judgment.,CryptoIG_,1,12,677,False,NEW: vs Attorney for Ripple files several exhibits in support of Ripples opposition to the SECs motion for remedies and entry of final judgment.,Positive
Tue Apr 23 15:47:57 +0000 2024,"CLO Knocks SEC, Labels Its Proposed $2B Fine in Case Evidence of Intimidation via Crypto Basic",xrp334,31,150,59161,False,"CLO Knocks SEC, Labels Its Proposed $2B Fine in Case Evidence of Intimidation via Crypto Basic",Negative
Tue Apr 23 15:41:48 +0000 2024,the best proyection target 4.5 - 6 usd second target 14 to 20 usd,laelgr,3,9,291,False,the best proyection target 4.5 - 6 usd second target 14 to 20 usd,Positive
Tue Apr 23 15:23:50 +0000 2024,CTO Explains Why the Upcoming Cross-Chain Bridge is Important for via Crypto Basic,xrp334,12,65,59161,False,CTO Explains Why the Upcoming Cross-Chain Bridge is Important for via Crypto Basic,Positive
Tue Apr 23 14:53:36 +0000 2024,"JUST IN : exploring the creation of a crypto stablecoin for international trade settlements. Coincidentally, is about to issue a new stablecoin on the Ledger. journal of Economics has hinted towards the Ledger for de-dollarizing intra .",edward_farina,118,399,161059,False,"JUST IN : exploring the creation of a crypto stablecoin for international trade settlements. Coincidentally, is about to issue a new stablecoin on the Ledger. journal of Economics has hinted towards the Ledger for de-dollarizing intra .",Positive
Tue Apr 23 14:51:30 +0000 2024, Stablecoin is the solution for dedollarization: paper on de-risking and de-dollarizing intra BTICS trade via smart contracts points out to the $XRP Ledger as a solution. The collapse of the Petrodollar would surely dethrone the US dollar as a World Reserve,edward_farina,24,91,161059,False,Stablecoin is the solution for dedollarization: paper on de-risking and de-dollarizing intra BTICS trade via smart contracts points out to the $XRP Ledger as a solution. The collapse of the Petrodollar would surely dethrone the US dollar as a World Reserve,Positive
